,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,701,Odalis Perez,LA,33,2,4,0,0,0,0,0,0,1,10,.121,.147,.121,.268,-0.1
23,702,Brian Daubach,NYM,25,4,3,2,0,1,3,0,0,7,5,.120,.324,.320,.644,-0.1
24,703,Dave Williams,PIT,42,2,5,1,0,0,4,0,0,1,21,.119,.136,.143,.279,-0.1
25,704,Wil Cordero,WAS,51,2,6,2,0,0,2,0,0,3,14,.118,.161,.157,.318,-0.8
26,,Mike DiFelice,NYM,17,0,2,0,0,0,0,0,0,2,5,.118,.211,.118,.328,-0.2
27,706,Mark Redman,PIT,53,1,6,0,0,0,2,0,0,3,21,.113,.161,.113,.274,-0.3
28,707,Manny Alexander,SD,18,0,2,1,0,0,0,0,0,2,5,.111,.238,.167,.405,-0.2
29,,Darrell May,NYY/SD,9,0,1,0,0,0,0,0,0,0,5,.111,.111,.111,.222,-0.1
30,,Kerry Wood,CHC,18,0,2,2,0,0,2,0,0,1,6,.111,.158,.222,.380,0.0
31,,Tomo Ohka,MIL/WAS,54,2,6,0,0,0,3,0,0,2,25,.111,.143,.111,.254,-0.3
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Ryan Vogelsong,PIT,9,0,1,1,0,0,0,0,0,0,4,.111,.200,.222,.422,0.0
34,,Claudio Vargas,WAS/ARI,36,1,4,0,0,0,3,0,0,2,7,.111,.158,.111,.269,-0.1
35,,Gavin Floyd,PHI,9,0,1,0,0,0,0,0,0,0,5,.111,.111,.111,.222,-0.1
36,714,Charles Thomas,OAK,46,4,5,0,0,0,1,0,1,5,8,.109,.255,.109,.363,-0.5
37,715,Josh Fogg,PIT,47,3,5,1,0,0,3,0,0,3,14,.106,.160,.128,.288,-0.1
38,716,Sun-Woo Kim,WAS/COL,19,2,2,0,0,0,3,0,0,0,5,.105,.100,.105,.205,0.0
39,,Hiram Bocachica,OAK,19,2,2,0,0,0,0,0,0,0,7,.105,.105,.105,.211,-0.1
40,,Jaime Bubela,SEA,19,3,2,0,0,0,0,1,0,1,4,.105,.150,.105,.255,-0.1
41,719,Jae Seo,NYM,29,2,3,1,0,0,4,0,0,3,11,.103,.188,.138,.325,0.0
42,,Jeff Francis,COL,58,7,6,2,0,0,4,0,0,7,27,.103,.200,.138,.338,0.0
0,721,John Patterson,WAS,59,2,6,3,0,0,0,0,0,0,23,.102,.117,.153,.269,-0.3
1,722,Gary Glover,MIL,20,3,2,0,0,0,1,0,0,2,9,.100,.217,.100,.317,0.0
2,,Scott Hairston,ARI,20,0,2,1,0,0,0,0,0,0,6,.100,.100,.150,.250,-0.5
3,,Justin Knoedler,SF,10,0,1,0,0,0,0,0,0,0,1,.100,.182,.100,.282,-0.1
4,,D.J. Houlton,LA,30,1,3,1,0,0,1,0,0,3,18,.100,.182,.133,.315,-0.1
5,,Robinson Tejeda,PHI,20,1,2,0,1,0,0,0,0,0,9,.100,.100,.200,.300,0.1
6,,Josh Wilson,FLA,10,2,1,1,0,0,0,0,0,0,4,.100,.182,.200,.382,-0.1
7,728,Jorge Sosa,ATL,31,1,3,0,0,0,0,0,0,1,15,.097,.125,.097,.222,-0.1
8,,Brandon Webb,ARI,62,0,6,0,0,0,2,0,0,1,30,.097,.111,.097,.208,-0.5
9,730,Jon Lieber,PHI,73,7,7,2,0,0,4,0,0,1,29,.096,.107,.123,.230,-0.6
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,731,Jason Schmidt,SF,53,2,5,0,0,1,2,0,0,0,32,.094,.111,.151,.262,-0.3
12,732,Curtis Pride,LAA,11,2,1,1,0,0,0,0,0,0,4,.091,.091,.182,.273,-0.1
13,,Brandon Claussen,CIN,55,3,5,0,0,0,0,0,0,3,22,.091,.138,.091,.229,-0.4
14,734,Jerome Williams,CHC/SF,34,1,3,1,0,0,0,0,0,0,16,.088,.088,.118,.206,-0.3
15,735,Matt Morris,STL,57,4,5,0,0,0,2,0,0,4,23,.088,.148,.088,.235,-0.2
16,736,Pedro Martinez,NYM,69,2,6,0,0,0,1,0,0,1,26,.087,.100,.087,.187,-0.5
17,737,Brian Lawrence,SD,59,2,5,0,0,0,1,0,0,2,29,.085,.113,.085,.198,-0.4
18,738,Greg Myers,TOR,12,0,1,0,0,0,1,0,0,1,1,.083,.154,.083,.237,-0.2
19,739,Andy Pettitte,HOU,62,1,5,0,0,0,3,0,0,1,19,.081,.094,.081,.174,-0.6
20,740,Byung-Hyun Kim,COL,38,0,3,0,0,0,2,0,0,2,6,.079,.122,.079,.201,-0.4
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,741,Bobby Higginson,DET,26,1,2,0,0,0,1,0,0,1,5,.077,.111,.077,.188,-0.4
23,,Fernando Cortez,TB,13,0,1,0,0,0,1,0,0,1,3,.077,.143,.077,.220,-0.4
24,743,Brian Moehler,FLA,40,1,3,1,0,0,3,0,0,1,15,.075,.119,.100,.219,-0.3
25,,Victor Santos,MIL,40,1,3,0,0,0,0,0,0,0,13,.075,.075,.075,.150,-0.4
26,745,Ramon Ortiz,CIN,54,1,4,2,0,0,0,0,0,1,23,.074,.091,.111,.202,-0.5
27,746,Ryan Dempster,CHC,14,0,1,0,0,0,0,0,0,0,5,.071,.071,.071,.143,-0.2
28,,Yamid Haad,SF,28,0,2,1,0,0,1,0,0,3,7,.071,.156,.107,.263,-0.5
29,,Kevin Correia,SF,14,0,1,0,0,0,0,0,0,3,5,.071,.235,.071,.307,0.0
30,749,Shawn Estes,ARI,29,2,2,0,1,0,0,1,0,0,7,.069,.069,.138,.207,-0.1
31,750,Steve Trachsel,NYM,15,0,1,0,0,0,0,0,0,0,7,.067,.067,.067,.133,-0.2
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Ryan Drese,TEX/WAS,15,0,1,0,0,0,0,0,0,0,11,.067,.067,.067,.133,-0.2
34,,Matt Cain,SF,15,1,1,1,0,0,0,0,0,0,6,.067,.067,.133,.200,-0.1
35,753,Chris Carpenter,STL,77,7,5,2,0,0,2,0,1,5,23,.065,.120,.091,.211,-0.3
36,754,Scott Spiezio,SEA,47,2,3,1,0,1,1,0,0,4,18,.064,.137,.149,.286,-1.0
37,755,Brad Halsey,ARI,48,2,3,0,0,0,2,0,0,6,18,.063,.167,.063,.229,-0.2
38,756,Pedro Astacio,TEX/SD,17,1,1,0,0,0,1,0,0,1,5,.059,.111,.059,.170,-0.2
39,757,Shin-Soo Choo,SEA,18,1,1,0,0,0,1,0,0,3,4,.056,.190,.056,.246,-0.1
40,,Anderson Hernandez,NYM,18,1,1,0,0,0,0,0,1,1,4,.056,.105,.056,.161,-0.4
41,759,Aaron Harang,CIN,74,1,2,0,0,0,3,0,0,0,39,.027,.027,.027,.054,-0.8
42,760,Ben Sheets,MIL,45,0,1,0,0,0,0,0,0,1,17,.022,.043,.022,.066,-0.6
0,761,Jamie Moyer,SEA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Terry Mulholland,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Al Leiter,NYY/FLA,18,0,0,0,0,0,0,0,0,0,12,.000,.000,.000,.000,-0.3
3,,Jose Mesa,PIT,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
4,,Curt Schilling,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Tom Gordon,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Randy Johnson,NYY,8,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
7,,Wilson Alvarez,LA,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
8,,Mike Stanton,BOS/NYY/WAS,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Rudy Seanez,SD,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Jason Grimsley,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
12,,Kent Mercker,CIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Chris Hammond,SD,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
14,,Roberto Hernandez,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Mike Timlin,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Jeff Fassero,SF,13,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-0.2
17,,Mike Remlinger,BOS/CHC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Frank Castillo,FLA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Mike Mussina,NYY,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
20,,David Weathers,CIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Rheal Cormier,PHI,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
23,,Arthur Rhodes,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Cal Eldred,STL,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
25,,Miguel Batista,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Russ Springer,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
27,,Jeff Nelson,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Buddy Groom,NYY/ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Paul Quantrill,NYY/SD/FLA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Matt Whiteside,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
31,,Tim Laker,TB,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Bob Wickman,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,Steve Reed,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Doug Brocail,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Alan Embree,BOS/NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Trevor Hoffman,SD,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Eddie Guardado,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Aaron Sele,SEA,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Tim Worrell,PHI/ARI,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
41,,Brian Shouse,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Julian Tavarez,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,801,Steve Karsay,NYY/TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Brian Anderson,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Midre Cummings,BAL,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
3,,Dan Miceli,COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,Hector Carrasco,WAS,8,1,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-0.2
5,,Kevin Jarvis,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Rick White,PIT,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Rick Helling,MIL,13,0,0,0,0,0,0,0,0,0,9,.000,.000,.000,.000,-0.2
8,,Mike Mordecai,FLA,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
9,,Gabe White,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Aaron Small,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
12,,Armando Benitez,SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Ricky Bottalico,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Antonio Osuna,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Todd Williams,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Mike Myers,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Troy Percival,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Al Reyes,STL,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0.0
19,,LaTroy Hawkins,CHC/SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Brad Radke,MIN,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Tanyon Sturtze,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,James Baldwin,BAL/TEX,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Ron Villone,SEA/FLA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
25,,Jason Christiansen,LAA/SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Hideo Nomo,TB,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
27,,Ugueth Urbina,DET/PHI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Dustin Hermanson,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Felix Rodriguez,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Ron Mahay,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
31,,Mariano Rivera,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Tim Harikkala,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,C.J. Nitkowski,WAS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Pete Walker,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Bill Pulsipher,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Matt Mantei,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Joe Borowski,CHC/TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Jason Isringhausen,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Giovanni Carrara,LA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
41,,Terry Adams,PHI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,John Wasdin,TEX,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,841,Jim Mecir,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
1,,Jay Powell,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Doug Creek,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Keith Osik,WAS,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
4,,Esteban Yan,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Amaury Telemaco,PHI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Ramiro Mendoza,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Justin Thompson,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Elmer Dessens,LA,10,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-0.2
9,,Al Levine,SF,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Danny Graves,CIN/NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
12,,Jay Witasick,OAK/COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Felix Heredia,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Julio Mosquera,MIL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Trever Miller,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Shigetoshi Hasegawa,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Tom Martin,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
18,,Julio Santana,MIL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Ricardo Rincon,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Steve Kline,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Jamie Walker,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Mike DeJean,NYM/COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Keith Foulke,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Matt Perisho,BOS/FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Jose Santiago,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
27,,Antonio Alfonseca,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Jaret Wright,NYY,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Kelvim Escobar,LAA,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
30,,Kevin Millwood,CLE,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
31,,Chad Fox,CHC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Scott Eyre,SF,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0.0
34,,Manny Aybar,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Kerry Ligtenberg,ARI,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
36,,Carlos Almanzar,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Jim Crowell,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Carl Pavano,NYY,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-0.1
39,,Brian Meadows,PIT,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Braden Looper,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Vic Darensbourg,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Jarrod Washburn,LAA,4,1,0,0,0,0,0,0,0,1,0,.000,.200,.000,.200,0.0
0,881,Lou Merloni,LAA,5,1,0,0,0,0,1,0,0,1,2,.000,.143,.000,.143,0.0
1,,Justin Speier,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Seth Greisinger,ATL,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
3,,Scott Elarton,CLE,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
4,,Travis Smith,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Bob Howry,CLE,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Matt Anderson,COL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Valerio De Los Santos,FLA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Chad Bradford,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Tim Byrdak,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Matt Clement,BOS,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,0.0
12,,Octavio Dotel,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Roy Halladay,TOR,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
14,,Rafael Betancourt,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Mike Matthews,NYM,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
16,,Masao Kida,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Freddy Garcia,CWS,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
18,,Scott Schoeneweis,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,Scott Williamson,CHC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
20,,Scott Sauerbeck,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Joe Nathan,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Kyle Farnsworth,DET/ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Guillermo Mota,FLA,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0.0
25,,Ted Lilly,TOR,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-0.1
26,,Ryan Franklin,SEA,4,0,0,0,0,0,0,0,0,1,0,.000,.200,.000,.200,0.0
27,,Ryan Glynn,OAK,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
28,,Ray King,STL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
29,,Dan Kolb,ATL,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
30,,Chad Harville,BOS/HOU,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
31,,Damaso Marte,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Luis Vizcaino,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,B.J. Ryan,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
35,,Armando Almanza,ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Matt Herges,SF/ARI,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
37,,Francisco Cordero,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,David Riske,CLE,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Scott Strickland,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,David Cortes,COL,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Buddy Carlyle,LA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Dan Wheeler,HOU,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
0,921,Jim Brower,ATL/SF,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
1,,Eric Gagne,LA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2,,Matt Riley,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
3,,Michael Tejera,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
4,,J.C. Romero,MIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
5,,Lance Carter,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
6,,Brian Falkenborg,SD,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
7,,Danys Baez,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
8,,Derrick Turnbow,MIL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
9,,Rob Bell,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
10,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
11,,Kelly Wunsch,LA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
12,,Ben Weber,CIN,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Scott Downs,TOR,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
14,,Kevin Walker,CWS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
