,HOME,AWAY,YEAR,SCORE
33489,LA,ATL,2007,-2
33490,CWS,MIN,2007,-6
33493,WAS,MIL,2007,-4
33498,KC,TB,2007,-1
33499,STL,SF,2007,-1
33500,CWS,MIN,2007,-12
33503,OAK,SEA,2007,-6
33504,SD,ATL,2007,-3
33505,LAD,FLA,2007,-1
33506,TOR,CLE,2007,-5
33508,NYY,LAA,2007,-1
33510,OAK,SEA,2007,-4
33512,HOU,NYM,2007,-2
33514,PIT,CHC,2007,-6
33517,STL,SF,2007,-1
33519,TEX,BAL,2007,-3
33520,LA,FLA,2007,-5
33532,COL,PHI,2007,-4
33533,OAK,SEA,2007,-4
33535,SD,ATL,2007,-1
33536,NLS,ALS,2007,-1
33537,BAL,CWS,2007,-2
33540,TB,NYY,2007,-4
33545,BOS,TOR,2007,-1
33548,FLA,WAS,2007,-4
33549,NYM,CIN,2007,-4
33552,MIL,COL,2007,-4
33556,SEA,DET,2007,-3
33557,SF,LAD,2007,-8
33560,SF,LAD,2007,-1
33563,CLE,KC,2007,-1
33569,TB,NYY,2007,-2
33578,TB,NYY,2007,-1
33579,BOS,TOR,2007,-1
33583,LAA,TEX,2007,-1
33584,SEA,DET,2007,-4
33585,SF,LAD,2007,-2
33586,ARI,SD,2007,-4
33587,PHI,STL,2007,-8
33589,CLE,CWS,2007,-1
33591,ATL,CIN,2007,-7
33594,PIT,COL,2007,-2
33595,FLA,STL,2007,-2
33597,OAK,TEX,2007,-3
33601,BOS,KC,2007,-6
33604,WAS,HOU,2007,-2
33605,PIT,COL,2007,-4
33608,ATL,CIN,2007,-1
33610,CHC,SF,2007,-2
33611,MIN,DET,2007,-1
33612,OAK,TEX,2007,-7
33613,SEA,BAL,2007,-5
33614,SD,NYM,2007,-7
33615,LAD,PHI,2007,-12
33616,CLE,CWS,2007,-4
33617,PIT,COL,2007,-2
33618,ATL,CIN,2007,-1
33623,BOS,KC,2007,-1
33625,FLA,STL,2007,-6
33627,MIL,ARI,2007,-3
33628,MIN,DET,2007,-1
33631,TB,LAA,2007,-3
33632,NYY,TOR,2007,-1
33633,MIN,DET,2007,-1
33636,BOS,CWS,2007,-2
33638,FLA,CIN,2007,-2
33640,TEX,CLE,2007,-2
33642,LAD,NYM,2007,-4
33645,DET,KC,2007,-8
33646,NYY,TB,2007,-10
33647,WAS,COL,2007,-2
33648,PIT,HOU,2007,-1
33650,TOR,SEA,2007,-2
33651,ATL,STL,2007,-2
33652,MIL,SF,2007,-4
33654,TEX,CLE,2007,-1
33655,OAK,BAL,2007,-5
33656,SD,PHI,2007,-4
33657,LAD,NYM,2007,-3
33658,CHC,ARI,2007,-1
33662,MIL,SF,2007,-8
33673,SD,PHI,2007,-8
33674,DET,KC,2007,-3
33679,PIT,HOU,2007,-1
33682,MIN,LAA,2007,-5
33683,CHC,ARI,2007,-3
33684,OAK,BAL,2007,-2
33685,SD,PHI,2007,-9
33686,LAD,NYM,2007,-1
33687,ATL,STL,2007,-5
33688,TEX,CLE,2007,-5
33689,CLE,BOS,2007,-4
33692,HOU,LA,2007,-8
33693,KC,NYY,2007,-7
33694,CWS,DET,2007,-3
33698,LAA,OAK,2007,-6
33699,SF,ATL,2007,-2
33703,CLE,BOS,2007,-1
33706,CIN,MIL,2007,-2
33709,KC,NYY,2007,-5
33710,STL,CHC,2007,-1
33713,COL,SD,2007,-2
33715,LAA,OAK,2007,-1
33716,SF,ATL,2007,-2
33726,KC,NYY,2007,-6
33727,STL,CHC,2007,-6
33728,CWS,DET,2007,-4
33732,NYM,PIT,2007,-4
